,case_id,activity,participant,cpoint,length
147,540,"[67, 195, 82, 82, 82, 82, 82, 82, 82, 82, 82, 82, 82, 82, 82, 82, 82, 82, 82, 82, 82, 82, 82, 82, 67, 82, 82, 82, 82, 82, 82, 82, 82, 82, 82, 82, 82, 82, 82, 82, 195, 195, 82, 82, 82, 82, 82, 82, 82, 82, 82, 195, 82, 195, 82, 82, 82, 82, 82, 82, 82, 82, 145, 50, 82, 82, 195, 67, 143, 144, 67, 195, 67, 195, 82, 195, 82, 82, 67, 195, 82, 82, 82, 82, 82, 82, 75, 76, 77, 79, 80, 78, 78, 82, 82, 722, 674, 722, 674, 670, 670, 722, 674, 748, 733, 748, 748, 748, 748, 748, 748, 748, 677, 669, 671, 671, 669, 669, 669, 669, 669, 671, 689, 722, 690, 698, 722, 775, 767, 799, 733, 769, 748, 748, 799, 799, 799, 799, 799, 775, 775, 707, 671, 748, 799, 733, 733]",SP5-no,114,147
148,546,"[82, 82, 82, 104, 52, 82, 52, 52, 106, 52, 52, 52, 52, 52, 52, 52, 52, 52, 52, 52, 52, 84, 52, 79, 82, 81, 81, 81, 81, 72, 72, 76, 106, 82, 104, 105, 52, 52, 44, 1, 4, 0, 1, 6, 1, 1, 203, 255, 200, 201, 201, 199, 202, 258, 280, 281, 412, 361, 395, 485, 430, 440, 487, 482, 359, 359, 364, 364, 365, 360, 361, 361, 412, 362, 412, 412, 571, 563, 508, 571, 510, 512, 507, 507, 513, 513, 513, 513, 513, 656, 573, 573, 573, 573, 507, 507, 507, 507, 571, 571, 656, 573, 656, 571, 571, 530, 513, 559, 571, 598, 656, 573, 656, 656, 573, 598, 656, 573, 513, 569, 571, 571, 571, 571, 571, 570, 571, 569, 571, 560, 513, 569, 656, 598, 573, 573, 656, 571, 571, 566, 571, 571, 563, 568, 564, 571, 546, 571, 511, 538, 511, 571, 571, 570, 550, 571, 513, 598, 598, 638, 571, 571, 569, 571, 571, 571, 507, 571, 571, 507, 507, 571, 507, 571, 569, 571, 512, 571, 570, 570, 569, 598, 598, 571, 569, 571, 598, 511, 511, 571, 544, 544, 571, 593, 592, 591, 591, 37, 50, 34, 50, 50, 2, 6, 50, 2, 50, 177, 82, 177, 177, 177, 177, 82, 82, 82, 82, 82, 177, 177, 82, 177, 82, 80, 80, 79, 79, 78, 78, 77, 78, 77, 513, 571, 569, 561, 513, 513, 513, 571, 598, 571, 571, 571, 571, 569, 561, 573, 611, 611, 598, 573, 598, 598, 598, 573, 513, 513, 613, 513, 513, 513, 513, 507, 507, 507, 507, 507, 507, 507, 507, 507, 512, 512, 656, 656, 573, 573, 656, 656, 656, 656, 656, 656, 656, 656, 600, 573, 656, 573, 513, 513, 571, 656, 573, 612, 656, 571, 513, 513, 571, 571, 512, 512, 598, 656, 600, 611, 656]",SP6-no,84,309
149,552,"[82, 82, 82, 82, 82, 82, 82, 82, 51, 101, 82, 51, 175, 51, 51, 51, 83, 83, 83, 83, 6, 50, 6, 1, 37, 79, 79, 78, 571, 511, 511, 511, 511, 508, 510, 553, 509, 594, 362, 412, 412, 395, 362, 397, 361, 360, 412, 360, 403, 362, 440, 413, 493, 493, 493, 493, 493, 360, 360, 360, 493, 493, 493, 493, 493, 412, 395, 409, 493, 493, 493, 493, 493, 440, 412, 412, 361, 361, 361, 360, 395, 361, 361, 361, 361, 361, 412, 360, 360, 493, 413, 493, 493, 440, 493, 447, 412, 409, 412, 412, 362, 412, 412, 404, 412, 412, 361, 412, 361, 361, 412, 361, 412, 403, 412, 405, 411, 361, 411, 403, 412, 412, 403, 362, 362, 366, 412, 395, 449, 413, 449, 440, 493, 493, 493, 493, 493, 449, 362, 412, 360, 361, 493, 441, 493, 441, 440, 360, 493, 493, 493, 493, 413, 360, 361, 412, 412, 395, 412, 409, 493, 493, 493, 449, 359, 359, 366, 412, 412, 412, 363, 363, 364, 440, 493, 441]",SP6-no,45,176
150,553,"[53, 82, 82, 53, 82, 53, 108, 82, 6, 5, 3, 3, 82, 178, 178, 178, 82, 82, 82, 78, 82, 82, 80, 80, 79, 805, 854, 805, 806, 806, 806, 938, 938, 938, 801, 801, 806, 938, 882, 938, 938, 938, 801, 851, 854, 806, 806, 938, 938, 801, 806, 806, 806, 882, 882, 882, 801, 801, 801, 851, 852, 851, 854, 882, 894, 894, 882, 883, 938, 938, 938]",SP6-no,34,71
151,554,"[67, 82, 67, 145, 67, 145, 145, 67, 143, 195, 195, 195, 5, 50, 1, 46, 3, 3, 4, 0, 0, 82, 76, 82, 82, 82, 50, 50, 34, 37, 76, 75, 6, 5, 3, 3, 195, 195, 195, 195, 82, 82, 82, 195, 195, 100, 82, 77, 76, 76, 78, 82, 78, 744, 722, 711, 722, 673, 673, 673, 669, 669, 671, 671, 672, 672, 733, 748, 799, 799, 799, 799, 748, 748, 671, 689, 748, 799, 733, 799, 748, 748, 799, 748, 799, 799, 669, 669, 691, 671, 753, 753, 799, 722, 669, 669, 722, 715, 669, 799, 769, 799, 733, 733, 748, 733, 733, 799, 799, 722, 671, 671, 799, 799, 671, 722, 722, 722, 690, 698, 722, 700, 722, 699, 722, 690, 722, 722, 799, 767, 799, 753, 753, 748]",SP6-no,62,134
152,560,"[177, 82, 52, 82, 177, 82, 82, 82, 82, 82, 177, 177, 82, 82, 82, 82, 82, 82, 82, 82, 72, 74, 75, 76, 76, 592, 592, 571, 513, 513, 513, 507, 512, 512, 512, 571, 527, 512, 656, 598, 598, 598, 598, 598, 512, 527, 527, 527, 527, 531, 527, 531, 512, 507, 507, 529, 529, 529, 507, 531, 531, 512, 530, 531, 530, 571, 509, 523, 523, 656, 598, 598, 598, 598, 598, 598, 598, 598, 598, 571, 509, 509, 510, 511, 511, 511, 508, 590, 590, 590, 591, 595, 593, 526, 527, 598, 571, 571, 531, 598, 595, 593, 592, 591, 592, 592, 656, 598, 598, 598, 598, 598, 598, 598, 598, 598, 598, 590, 592, 592, 593, 593, 592, 722, 722, 689, 671, 669, 673, 711, 674, 743, 748, 744, 674, 674, 743, 744, 878, 875, 875, 874, 876, 880, 879, 595, 571, 513, 513, 513, 513, 512, 513, 513, 560, 571, 571, 512, 512, 571, 598, 598, 571, 560, 570, 512, 573, 598, 598, 571, 560, 559, 571, 512, 512, 512, 527, 656, 598, 598, 598, 598, 598, 598, 598, 598, 598, 598, 598, 598, 598, 571, 571, 598, 530, 527, 571, 571, 571, 571, 571, 561, 560, 571, 571, 571, 537, 537, 537, 571, 571, 507, 507, 513, 598, 598, 598, 598, 571, 569, 561, 570, 598, 598, 598, 598, 598, 598, 598, 598, 571, 571, 513, 513, 512, 512, 512, 571, 512, 526, 527, 656, 598, 598, 598, 573, 512, 571, 560, 570, 570, 570, 571, 571, 526, 527, 526, 512, 527, 559, 569, 598, 598, 512, 569, 513, 571, 569, 513, 561, 571, 571, 512, 656, 656, 598, 598, 598, 598, 513, 513, 573, 656, 656, 598, 598, 656, 598, 598, 598, 598, 598, 512, 527, 527, 513, 571, 656, 598, 656, 598, 656, 638, 598, 598, 598, 598, 656]",SP7-no,32,308
153,566,"[175, 51, 82, 82, 82, 175, 175, 175, 82, 82, 82, 82, 82, 82, 82, 82, 82, 82, 82, 175, 175, 82, 77, 78, 78, 75, 75, 74, 80, 79, 78, 77, 80, 80, 72, 78, 78, 77, 73, 50, 5, 5, 50, 3, 4, 0, 6, 6, 1, 2, 73, 75, 258, 257, 200, 200, 201, 201, 199, 199, 203, 198, 202, 279, 280, 281, 361, 412, 361, 361, 360, 412, 360, 360, 360, 412, 360, 360, 360, 440, 440, 440, 440, 440, 360, 360, 360, 360, 360, 360, 361, 361, 361, 412, 361, 361, 361, 361, 440, 440, 440, 493, 440, 440, 440, 440, 440, 440, 440, 440, 412, 361, 412, 493, 362, 362, 362, 360, 493, 440, 440, 440, 440, 440, 440, 440, 412, 361, 361, 361, 361, 440, 440, 440, 360, 360, 412, 440, 440, 440, 440, 440, 440, 440, 412, 372, 493, 493, 440, 440, 440, 360, 361, 493, 412, 360, 360, 361, 371, 440, 493, 412, 412, 412, 372, 366, 397, 359, 493, 493, 362, 360, 361, 440, 412, 412, 412, 412, 440, 493, 493, 376, 412, 412, 360, 409, 360, 476, 493, 412, 360, 378, 412, 360, 493, 440, 440, 440, 440, 493, 493, 493]",SP7-no,70,202
154,567,"[53, 82, 82, 82, 82, 82, 82, 82, 82, 82, 82, 82, 82, 82, 82, 82, 82, 82, 82, 82, 82, 82, 82, 82, 82, 82, 82, 82, 82, 82, 82, 82, 82, 82, 82, 82, 82, 82, 82, 82, 82, 82, 82, 82, 82, 82, 82, 82, 82, 82, 76, 78, 77, 77, 77, 78, 77, 76, 76, 76, 3, 807, 852, 801, 806, 806, 806, 854, 854, 801, 806, 882, 882, 882, 882, 882, 854, 801, 801, 801, 806, 882, 882, 852, 801, 882, 854, 852, 846, 853, 853, 801, 852, 852, 852, 854, 801, 801, 882, 882, 806, 854, 853, 882, 938, 801, 806, 806, 801, 853, 852, 841, 854, 852, 809, 819, 854, 854, 853, 854, 817, 846, 801, 809, 854, 853, 854, 852, 818, 854, 806, 854, 854, 854, 806, 806, 851, 857, 882, 882, 938, 938, 938, 882, 882, 882, 882, 882, 882, 882, 801, 801, 852, 892, 882, 801, 852, 852, 938, 806, 854, 851, 938, 882, 938, 882, 882, 882, 882, 882, 882, 882, 882, 882, 851, 806, 806, 801, 801, 809, 882, 882, 882, 882, 882, 851, 854, 852, 938, 938, 882]",SP7-no,64,191
155,568,"[82, 82, 82, 82, 82, 82, 195, 82, 82, 82, 82, 82, 82, 82, 82, 82, 82, 82, 82, 82, 82, 82, 82, 82, 82, 82, 82, 82, 82, 82, 82, 82, 82, 82, 82, 82, 82, 82, 82, 82, 195, 82, 82, 82, 82, 82, 82, 195, 82, 82, 82, 82, 82, 82, 72, 74, 74, 78, 76, 76, 76, 76, 75, 684, 722, 670, 674, 669, 669, 669, 692, 722, 722, 669, 698, 692, 669, 715, 748, 748, 748, 722, 692, 692, 669, 722, 669, 669, 669, 669, 748, 748, 748, 722, 722, 748, 722, 722, 722, 748, 748, 748, 748, 748, 748, 748, 738, 748, 739, 776, 748, 748, 800, 748, 748, 739, 50, 5, 6, 50, 2, 50, 3, 1, 1, 6, 50, 4, 0, 0, 5, 5, 6, 1, 5, 74, 278, 258, 203, 258, 198, 202, 202, 200, 200, 201, 201, 201, 199, 278, 279, 411, 361, 412, 366, 362, 359, 359, 379, 365, 363, 364, 363, 361, 361, 360, 432, 433, 433, 511, 571, 571, 513, 513, 571, 509, 592, 592, 592, 742, 722, 697, 677, 670, 670, 674, 674, 722, 673, 722, 669, 673, 673, 722, 671, 671, 722, 743, 743, 743, 876, 806, 806, 854, 874, 882, 82, 82, 82, 82, 82, 82, 19, 4, 0, 0, 50, 5, 1, 1, 2, 6, 6, 50, 50, 73, 73, 258, 203, 198, 198, 203, 198, 202, 200, 200, 201, 201, 201, 199, 199, 199, 278, 280, 412, 361, 360, 366, 366, 362, 359, 359, 365, 363, 412, 412, 433, 433, 571, 524, 511, 546, 547, 510, 510, 509, 571, 513, 507, 507, 512, 512, 592, 593, 592, 593, 722, 669, 722, 671, 674, 722, 670, 673, 673, 669, 669, 671, 671, 672, 722, 669, 669, 671, 743, 744, 805, 801, 806, 806, 811, 807, 854, 802, 803, 873, 872, 873, 873, 854, 890, 890, 867, 82, 5, 5, 50, 3, 4, 50, 2, 5, 5, 5, 6, 50, 3, 195, 82, 82, 82, 82, 82, 73, 73, 279, 218, 202, 202, 198, 198, 203, 258, 202, 250, 200, 201, 199, 199, 280, 281, 280, 433, 360, 412, 361, 366, 366, 362, 362, 412, 394, 364, 364, 363, 365, 359, 359, 440, 433, 434, 434, 433, 440, 440, 480, 434, 434, 433, 433, 571, 508, 508, 511, 571, 510, 510, 512, 512, 513, 507, 507, 507, 508, 509, 509, 510, 571, 512, 512, 591, 593, 593, 593, 593, 722, 669, 669, 722, 670, 674, 674, 673, 673, 671, 671, 671, 722, 669, 669, 674, 674, 669, 742, 744, 748, 700, 784, 748, 722, 674, 674, 670, 697, 700, 722, 722, 722, 671, 671, 671, 722, 722, 722, 722, 669, 669, 669, 768, 748, 748, 748, 669, 669, 670, 674, 799, 748, 722, 671, 753, 748, 785, 748, 748, 785, 741, 722, 733, 748, 748, 748, 748, 748, 748, 748, 748, 722, 674, 669, 669, 722, 748, 748, 748, 748, 748, 748, 748, 748, 697, 669, 669, 748, 748, 748, 748, 748, 748, 748, 748, 748, 722, 698, 669, 671, 669, 671, 799, 748, 748, 748, 799, 748, 748, 722, 669, 671, 671, 702, 698, 748, 697, 722, 722, 733, 799, 799, 722, 722, 722, 671, 669, 748, 748, 748, 669, 671, 748, 799, 748, 799, 689, 697, 722, 748, 748, 748, 748, 799]",SP7-no,194,550
156,574,"[177, 177, 82, 177, 177, 177, 177, 82, 82, 82, 50, 2, 5, 50, 6, 1, 50, 50, 29, 50, 0, 74, 197, 78, 78, 878, 802, 802, 802, 854, 803, 805, 805, 806, 854, 854, 807, 820, 877, 743, 722, 674, 670, 704, 722, 681, 669, 669, 722, 722, 741, 745, 745, 744, 879, 843, 802, 803, 805, 805, 806, 854, 816, 854, 854, 854, 854, 882, 856, 937, 937, 937, 882, 937, 882, 882, 882, 854, 801, 854, 811, 854, 873, 873, 882, 82, 50, 6, 1, 3, 50, 32, 5, 2, 279, 258, 198, 203, 200, 201, 201, 201, 199, 237, 202, 279, 281, 431, 361, 412, 362, 359, 359, 364, 412, 412, 365, 433, 434, 433, 571, 511, 511, 510, 510, 509, 512, 571, 571, 513, 513, 560, 513, 561, 571, 513, 513, 573, 598, 598, 656, 656, 598, 598, 598, 598, 598, 656, 598, 598, 598, 598, 598, 656, 513, 513, 507, 560, 561, 593, 592, 571, 513, 507, 571, 573, 656, 656, 598, 598, 598, 598, 512, 571, 512, 571, 571, 513, 571, 598, 656, 656, 598, 573, 611, 656, 513, 513, 513, 513, 513, 513, 513, 560, 651, 612, 611, 573, 613, 613, 598, 649, 600, 600, 600, 513, 571, 512, 571, 565, 571, 507, 507, 513, 513, 598, 656, 611, 613]",SP8-no,129,219
157,580,"[5, 175, 82, 175, 175, 82, 82, 175, 82, 82, 175, 82, 82, 175, 82, 82, 50, 50, 5, 5, 50, 50, 50, 50, 0, 74, 81, 76, 82, 82, 175, 175, 82, 175, 175, 82, 175, 74, 74, 75, 75, 434, 360, 361, 360, 360, 360, 430, 433, 433, 412, 360, 360, 360, 360, 360, 366, 366, 440, 440, 440, 440, 440, 493, 493, 493, 360, 362, 361, 361, 412, 361, 360, 360, 409, 413, 440, 493, 413, 440, 493, 440, 440, 360, 360, 360, 360, 360, 360, 360, 361, 360, 493, 493, 440, 440, 493, 440, 440, 440, 493, 440, 440, 361, 361, 493, 493, 493, 493, 493, 493, 449, 361, 361, 413, 449, 447, 447, 493, 448, 493, 441, 441]",SP8-no,43,123
158,581,"[50, 178, 178, 53, 178, 109, 82, 178, 53, 109, 178, 82, 82, 82, 82, 50, 5, 6, 50, 3, 50, 50, 50, 6, 6, 2, 78, 75, 74, 74, 76, 75, 75, 73, 74, 74, 73, 74, 75, 258, 198, 203, 258, 202, 257, 201, 201, 199, 200, 277, 279, 280, 412, 361, 359, 412, 359, 415, 440, 440, 440, 440, 440, 440, 360, 360, 361, 366, 362, 412, 412, 359, 412, 365, 365, 359, 363, 363, 365, 435, 508, 511, 571, 528, 507, 512, 512, 509, 510, 510, 722, 674, 670, 669, 722, 722, 722, 745, 744, 833, 854, 802, 803, 853, 805, 806, 801, 806, 806, 930, 882, 938, 894, 938, 882, 882, 882, 938, 938, 882, 882, 806, 806, 852, 892, 938, 938, 857, 938, 938, 882, 882, 938, 857, 882, 801, 854, 806, 806, 806, 854, 801, 857, 857, 938, 882, 882, 882, 938, 938, 938, 806, 854, 806, 854, 801, 857, 882, 938, 882, 882, 882, 801, 801, 851, 807, 854, 806, 892, 938, 894, 882, 882, 882, 930, 894, 883, 883, 938, 938, 854, 801, 806, 806, 806, 938, 882, 882, 882, 806, 806, 806, 801, 938, 882, 938, 882, 883, 801, 801, 851, 801, 851, 854, 807, 854, 806, 883, 883, 883, 883, 894]",SP8-no,106,212
159,582,"[100, 67, 144, 195, 67, 143, 67, 145, 195, 143, 67, 50, 5, 195, 82, 82, 195, 67, 67, 144, 144, 195, 82, 195, 143, 195, 195, 82, 50, 5, 5, 2, 50, 50, 50, 32, 166, 73, 73, 74, 50, 6, 3, 50, 50, 50, 5, 2, 195, 82, 143, 144, 195, 82, 82, 82, 82, 82, 195, 195, 75, 50, 3, 3, 4, 50, 1, 1, 50, 6, 2, 2, 82, 67, 82, 82, 195, 195, 195, 82, 195, 195, 82, 82, 82, 82, 195, 82, 82, 82, 144, 195, 82, 195, 82, 72, 258, 258, 202, 198, 203, 200, 258, 199, 201, 287, 434, 434, 435, 360, 366, 360, 360, 362, 361, 412, 359, 365, 365, 412, 364, 363, 363, 571, 511, 508, 508, 571, 513, 571, 512, 509, 510, 568, 722, 722, 674, 670, 722, 669, 671, 722, 671, 671, 671, 799, 748, 748, 748, 748, 748, 748, 689, 722, 740, 781, 738, 722, 699, 722, 799, 799, 748, 748, 748, 748, 748, 799, 722, 722, 722, 722, 748, 722, 753, 775, 748, 748, 748, 748, 748, 799, 748, 799, 748, 799, 700, 700, 722, 799, 748, 748, 799, 799, 799, 799, 799, 799, 699, 671, 671, 733, 799, 748, 799, 799, 748, 748, 748, 722, 671, 671, 722, 722, 775, 799, 753, 799, 799, 699, 700, 748, 799, 799, 733, 799, 799, 767, 767, 767, 799, 748, 748, 768]",SP8-no,140,234
160,588,"[5, 52, 82, 82, 82, 177, 177, 82, 177, 177, 177, 82, 82, 50, 5, 6, 50, 3, 4, 0, 2, 2, 74, 82, 74, 75, 76, 76, 77, 76, 74, 72, 73, 50, 50, 6, 6, 4, 4, 0, 73, 73, 73, 73, 74, 75, 74, 74, 76, 75, 76, 76, 76, 76, 76, 77, 78, 77, 77, 77, 77, 78, 78, 78, 78, 722, 669, 671, 672, 673, 673, 674, 674, 670, 744, 744, 740, 742, 571, 511, 511, 508, 508, 571, 513, 507, 513, 598, 598, 598, 598, 598, 598, 598, 598, 598, 598, 598, 513, 513, 512, 512, 573, 598, 598, 598, 598, 598, 530, 512, 569, 571, 513, 513, 561, 569, 570, 548, 571, 570, 571, 513, 570, 571, 507, 507, 507, 513, 513, 571, 570, 561, 507, 571, 559, 571, 571, 598, 656, 656, 598, 598, 598, 613, 656, 571, 554, 547, 553, 562, 571, 571, 512, 571, 509, 571, 555, 547, 547, 571, 571, 547, 548, 513, 547, 547, 547, 571, 510, 571, 571, 571, 546, 547, 571, 566, 571, 513, 546, 546, 571, 547, 547, 571, 571, 571, 509, 571, 571, 571, 546, 544, 547, 547, 546, 571, 544, 571, 547, 547, 509, 509, 571, 571, 546, 547, 547, 571, 571, 571, 571, 547, 600, 600, 600, 638, 598, 638, 598, 573]",SP9-no,100,220
161,594,"[175, 82, 82, 175, 82, 175, 82, 82, 82, 82, 82, 82, 82, 82, 175, 175, 82, 82, 82, 82, 82, 82, 82, 82, 82, 82, 175, 2, 2, 82, 82, 82, 50, 3, 3, 4, 0, 5, 5, 1, 6, 2, 75, 76, 75, 76, 82, 82, 82, 73, 75, 77, 76, 175, 82, 82, 82, 82, 73, 76, 77, 77, 78, 78, 76, 76, 82, 82, 175, 82, 76, 76, 74, 73, 73, 74, 75, 76, 175, 175, 82, 82, 82, 82, 82, 175, 82, 175, 493, 412, 365, 365, 363, 364, 359, 361, 361, 361, 360, 362, 360, 360, 360, 361, 361, 361, 440, 440, 440, 440, 440, 440, 440, 360, 360, 360, 440, 440, 440, 440, 440, 440, 440, 440, 440, 493, 493, 440, 493, 447, 412, 360, 361, 361, 493, 440, 440, 440, 493, 493, 440, 440, 412, 366, 366, 371, 412, 361, 493, 493, 493, 493]",SP9-no,98,152
162,595,"[148, 178, 178, 82, 82, 82, 82, 82, 82, 82, 82, 82, 82, 82, 82, 50, 3, 50, 4, 0, 5, 50, 6, 6, 6, 50, 1, 1, 2, 82, 82, 82, 82, 82, 28, 27, 4, 4, 0, 3, 3, 6, 6, 1, 2, 74, 75, 76, 78, 79, 107, 53, 82, 178, 2, 2, 5, 6, 1, 1, 50, 3, 3, 4, 0, 82, 82, 82, 82, 82, 82, 82, 82, 82, 77, 77, 76, 77, 76, 74, 74, 73, 72, 73, 82, 82, 82, 82, 82, 82, 82, 82, 82, 82, 82, 82, 82, 82, 82, 82, 82, 82, 78, 78, 78, 78, 878, 854, 806, 806, 806, 801, 801, 801, 801, 806, 806, 805, 805, 805, 802, 802, 854, 803, 938, 938, 882, 882, 882, 882, 882, 806, 806, 854, 806, 801, 882, 882, 882, 857, 938, 938, 938, 938, 882, 877, 878, 878]",SP9-no,111,148
163,596,"[100, 195, 82, 82, 82, 82, 82, 195, 195, 82, 82, 82, 82, 82, 82, 82, 82, 82, 82, 82, 82, 82, 82, 82, 82, 82, 82, 82, 82, 82, 82, 82, 82, 82, 82, 82, 82, 82, 82, 82, 82, 82, 82, 82, 82, 82, 82, 82, 82, 44, 5, 5, 1, 1, 6, 2, 3, 3, 4, 0, 0, 50, 14, 28, 26, 26, 50, 5, 5, 2, 35, 74, 75, 78, 77, 79, 79, 195, 82, 82, 82, 82, 82, 82, 82, 82, 5, 5, 50, 2, 76, 74, 73, 74, 76, 73, 73, 76, 76, 76, 75, 74, 77, 76, 76, 76, 76, 77, 76, 74, 76, 76, 79, 77, 79, 79, 80, 80, 80, 79, 75, 73, 76, 77, 74, 76, 75, 75, 74, 258, 202, 198, 202, 258, 205, 258, 207, 201, 199, 258, 202, 202, 203, 203, 207, 200, 257, 279, 337, 333, 280, 279, 282, 282, 283, 282, 281, 280, 324, 324, 279, 287, 287, 277, 279, 280, 279, 278, 279, 278, 336, 287, 278, 82, 48, 6, 1, 5, 2, 2, 50, 3, 50, 4, 0, 0, 74, 77, 76, 76, 360, 360, 361, 366, 366, 362, 359, 365, 365, 363, 364, 364, 412, 382, 432, 435, 434, 434, 435, 433, 434, 436, 435, 434, 593, 591, 590, 539, 511, 568, 598, 596, 595, 595, 595, 1001, 958, 950, 970, 955, 983, 967, 1004, 1004, 1004, 1004, 1004, 983, 961, 961, 1004, 1004, 1004, 1004, 1004, 999, 999, 999, 999, 999, 998, 999, 1000, 722, 748, 697, 669, 722, 671, 741, 743, 722, 671, 671, 722, 722, 748, 748, 671, 671, 799, 748, 748, 748, 748, 748, 748, 748, 748, 699, 669, 669, 669, 669, 669, 669, 748, 722, 671, 722, 733, 767, 769, 799, 748, 748, 748, 679, 722, 699, 748, 748, 748, 748, 748, 748, 671, 722, 671, 671, 669, 722, 671, 671, 719, 719, 719, 713, 699, 700, 722, 671, 671, 671, 671, 671, 671, 699, 722, 704, 669, 669, 671, 671, 671, 722, 722, 722, 671, 671, 722, 722, 669, 720, 720, 748, 748, 768, 733, 799, 799, 767, 799, 722, 722, 722, 669, 679, 690, 690, 671, 690, 748, 733, 697, 697, 690, 689, 733, 733, 673, 722, 722, 679, 690, 690, 698, 722, 698, 692, 669, 698, 722, 698, 698, 722, 692, 691, 669, 722, 748, 767, 733, 671, 671, 719, 722, 698, 767, 722, 722, 722, 671, 669, 722, 722, 722, 690, 697, 698, 692, 722, 692, 698, 733, 733, 748, 748, 748, 690, 700, 699, 768, 767, 768, 768, 733, 722, 671, 671, 671, 671, 733, 733, 799, 799, 671, 722, 722, 748, 722, 748, 748, 748, 799, 748, 748, 799, 748]",SP9-no,258,449
164,607,"[82, 82, 82, 102, 175, 175, 175, 175, 175, 175, 175, 175, 175, 175, 175, 175, 175, 175, 175, 175, 175, 51, 175, 175, 175, 175, 175, 175, 175, 175, 175, 175, 175, 175, 82, 82, 82, 82, 82, 175, 175, 175, 175, 51, 51, 29, 4, 6, 6, 76, 77, 79, 79, 79, 79, 78, 78, 436, 412, 412, 412, 412, 409, 362, 412, 362, 362, 362, 362, 362, 412, 440, 493, 412, 493, 493, 361, 440, 440, 493, 493, 493, 493, 493, 493, 493, 493, 493, 493, 493, 493, 440, 360, 361, 440, 440, 493, 493, 361, 493, 493, 493, 493, 493, 493, 413, 493, 413, 493, 413, 447, 413, 493, 493, 493, 476, 440, 440, 493, 493, 493, 441, 441, 441, 413, 493, 440, 440, 440, 440, 440, 440, 440, 440, 440, 440, 440, 440, 440, 440, 440, 440, 440, 440, 493, 493, 413, 440, 493, 413, 413, 493, 440, 493, 441, 360, 360, 360, 412, 412, 362, 362, 361, 440, 397, 361, 412, 493, 493, 361, 361, 360, 409]",SP11-no,92,173
165,608,"[86, 86, 82, 108, 109, 86, 178, 86, 178, 108, 178, 82, 82, 82, 82, 178, 109, 178, 109, 82, 82, 82, 82, 82, 82, 82, 178, 178, 178, 178, 178, 82, 108, 178, 178, 178, 178, 53, 178, 178, 178, 53, 178, 53, 53, 178, 178, 148, 178, 178, 178, 178, 178, 108, 178, 178, 53, 53, 8, 50, 80, 80, 80, 81, 72, 80, 81, 81, 81, 81, 802, 802, 854, 854, 854, 854, 854, 854, 892, 938, 802, 802, 828, 848, 854, 854, 854, 806, 806, 806, 938, 938, 938, 938, 854, 938, 882, 882, 938, 882, 882, 938, 938, 938, 938, 938, 938, 852, 801, 801, 801, 801, 801, 882, 882, 882, 882, 801, 854, 851, 852, 851, 851, 851, 854, 854, 848, 854, 807, 854, 807, 854, 854, 854, 850, 854, 854, 837, 854, 854, 804, 854, 802, 802, 854, 840, 854, 852, 854, 854, 852, 841, 806, 853, 838, 882, 893, 938, 938, 893, 894, 801, 852, 852, 852, 840, 854, 854, 854, 893, 882, 938, 938, 894, 801, 801, 851, 851, 857, 938, 854, 854, 806, 854, 938, 854, 854, 938, 882, 938, 938, 938, 801, 801, 854, 804, 804, 883]",SP11-no,108,198
166,609,"[82, 195, 195, 195, 195, 195, 195, 195, 195, 195, 195, 195, 195, 195, 67, 195, 195, 195, 67, 67, 67, 67, 195, 195, 195, 195, 195, 195, 195, 195, 82, 82, 76, 78, 78, 79, 79, 80, 81, 80, 80, 748, 674, 722, 722, 722, 722, 722, 722, 722, 673, 671, 722, 722, 722, 722, 671, 748, 748, 748, 799, 799, 799, 799, 733, 799, 799, 799, 799, 672, 672, 672, 753, 799, 722, 673, 722, 673, 748, 799, 799, 799, 799, 799, 799, 799, 799, 799, 775, 799, 722, 669, 673, 722, 669, 722, 669, 748, 799, 768, 799, 799, 767, 748, 753, 753, 753]",SP11-no,91,107
